bbl,longitude,latitude,ntaname,ntacode,county_fips
2025770038,-73.9084995,40.8112622,Mott Haven-Port Morris,BX39,005
1015790002,-73.9485947,40.7734152,Yorkville,MN32,061
3020050029,-73.9728532,40.6848502,Fort Greene,BK68,047
1004290009,-73.9877986,40.723694,East Village,MN22,061
3012630062,-73.9467782,40.6701072,Crown Heights North,BK61,047
1020530090,-73.9426138,40.8261276,Hamilton Heights,MN04,061
3025220003,-73.9578233,40.7330657,Greenpoint,BK76,047
4051220046,-73.8291819,40.7542625,Flushing,QN22,081
1003890018,-73.9803665,40.7244807,Lower East Side,MN28,061
4004180014,-73.9369367,40.7504826,Queensbridge-Ravenswood-Long Island City,QN68,081
1015190043,-73.9524661,40.7820957,Upper East Side-Carnegie Hill,MN40,061
1004450014,-73.9889167,40.7257224,East Village,MN22,061
3000360016,-73.9914271,40.7030427,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
1002050017,-73.9977562,40.7178729,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
2059330230,-73.9095092,40.9108489,North Riverdale-Fieldston-Riverdale,BX22,005
1014480041,-73.9564789,40.769477,Lenox Hill-Roosevelt Island,MN31,061
1013670031,-73.9620603,40.756812,Turtle Bay-East Midtown,MN19,061
1020790007,-73.9485746,40.8275852,Hamilton Heights,MN04,061
3024090011,-73.9564552,40.7117631,North Side-South Side,BK73,047
1018870050,-73.9728619,40.7962734,Upper West Side,MN12,061
4058630060,-73.7817902,40.7840975,Ft. Totten-Bay Terrace-Clearview,QN47,081
3041560006,-73.8757411,40.6779546,East New York,BK82,047
2033070081,-73.8859857,40.8728746,Bedford Park-Fordham North,BX05,005
4012790024,-73.8866068,40.7503699,Jackson Heights,QN28,081
4162290071,-73.8399174,40.5780465,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
1012130058,-73.9758672,40.7852265,Upper West Side,MN12,061
1017220033,-73.9430645,40.8060749,Central Harlem South,MN11,061
3023060018,-73.9537673,40.7178555,North Side-South Side,BK73,047
1004140032,-73.9915405,40.7187373,Chinatown,MN27,061
1015340009,-73.9521138,40.7799849,Yorkville,MN32,061
3002920050,-73.9943677,40.6889814,Carroll Gardens-Columbia Street-Red Hook,BK33,047
3056640054,-73.9908851,40.6309099,Borough Park,BK88,047
4012800057,-73.8860831,40.7506,Jackson Heights,QN28,081
3061370100,-74.0355166,40.6124049,Bay Ridge,BK31,047
1005760001,-73.9973586,40.7360926,West Village,MN23,061
3021520026,-73.9563319,40.7073138,Williamsburg,BK72,047
4012790021,-73.886639,40.7505429,Jackson Heights,QN28,081
1015570050,-73.9474533,40.7832601,Yorkville,MN32,061
1020710045,-73.9513173,40.8223878,Hamilton Heights,MN04,061
1010610060,-73.9905382,40.7655571,Clinton,MN15,061
2038190055,-73.8483463,40.8310321,Westchester-Unionport,BX59,005
3025580062,-73.9556132,40.7303091,Greenpoint,BK76,047
2042520017,-73.8287342,40.8554134,Pelham Bay-Country Club-City Island,BX10,005
1021550028,-73.9314363,40.8486309,Washington Heights North,MN35,061
2031340020,-73.8784336,40.8444455,East Tremont,BX17,005
2039000039,-73.8655824,40.8366664,West Farms-Bronx River,BX08,005
3001520028,-73.9858031,40.6919588,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
1019630016,-73.9578149,40.8090456,Morningside Heights,MN09,061
1003480011,-73.9858587,40.7189865,Lower East Side,MN28,061
1007570066,-73.9960695,40.7528356,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1018670046,-73.9608329,40.8060906,Morningside Heights,MN09,061
3067980086,-73.9578448,40.6077063,Madison,BK44,047
3056370024,-74.0020683,40.6407531,Sunset Park East,BK34,047
4014570048,-73.8832068,40.7504736,Jackson Heights,QN28,081
3006370003,-73.9945536,40.6633178,Park Slope-Gowanus,BK37,047
3017880021,-73.9538628,40.6893566,Bedford,BK75,047
2057890033,-73.9124403,40.8856852,Spuyten Duyvil-Kingsbridge,BX29,005
1008640035,-73.9814965,40.7474929,Midtown-Midtown South,MN17,061
1014040033,-73.9621838,40.7681314,Upper East Side-Carnegie Hill,MN40,061
1012480025,-73.9784117,40.7894155,Upper West Side,MN12,061
4085150002,-73.7153425,40.748095,Glen Oaks-Floral Park-New Hyde Park,QN44,081
1001370005,-74.0101725,40.7154324,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1003850022,-73.9819293,40.721975,Lower East Side,MN28,061
1003720017,-73.979967,40.7211457,Lower East Side,MN28,061
3024410107,-73.9673337,40.712829,North Side-South Side,BK73,047
1004690047,-73.9863574,40.7322959,East Village,MN22,061
1021700505,-73.9317423,40.856953,Washington Heights North,MN35,061
3056220064,-73.9924444,40.6373246,Borough Park,BK88,047
3011650001,-73.9689199,40.676055,Prospect Heights,BK64,047
1018290033,-73.9539979,40.8018859,Central Harlem South,MN11,061
1007590029,-73.9937161,40.7534091,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1020510111,-73.9440802,40.8225383,Hamilton Heights,MN04,061
1018940001,-73.9675521,40.8049783,Morningside Heights,MN09,061
2037150030,-73.8772932,40.8258818,Soundview-Bruckner,BX55,005
1019370114,-73.9470066,40.8136221,Central Harlem North-Polo Grounds,MN03,061
2045700037,-73.8645807,40.8707078,Bronxdale,BX07,005
3023270019,-73.9583487,40.7179395,North Side-South Side,BK73,047
4083580001,-73.7264764,40.7586537,Douglas Manor-Douglaston-Little Neck,QN45,081
1010330009,-73.9915102,40.7582727,Clinton,MN15,061
1010640001,-73.9895849,40.7671545,Clinton,MN15,061
1020660046,-73.942756,40.8287379,Hamilton Heights,MN04,061
1013970066,-73.9672901,40.764831,Upper East Side-Carnegie Hill,MN40,061
3002240005,-73.9953585,40.6993485,Brooklyn Heights-Cobble Hill,BK09,047
3023870002,-73.9525776,40.7117232,North Side-South Side,BK73,047
1018700034,-73.9693985,40.7958993,Upper West Side,MN12,061
2027620103,-73.8868593,40.8184671,Hunts Point,BX27,005
1005270094,-74.0036369,40.7295107,West Village,MN23,061
1012470050,-73.9796395,40.7893251,Upper West Side,MN12,061
3026990024,-73.9475087,40.722066,Greenpoint,BK76,047
1015220012,-73.9527173,40.784341,Upper East Side-Carnegie Hill,MN40,061
1015780045,-73.948411,40.772836,Yorkville,MN32,061
2023790028,-73.9139591,40.8215069,Melrose South-Mott Haven North,BX34,005
4014430001,-73.8847065,40.7535135,Jackson Heights,QN28,081
1012940033,-73.9707313,40.7627322,Midtown-Midtown South,MN17,061
2024610083,-73.9205699,40.8284613,East Concourse-Concourse Village,BX14,005
1007700054,-73.997878,40.7431,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
3027320005,-73.9495284,40.7181309,North Side-South Side,BK73,047
1015700002,-73.947088,40.7794694,Yorkville,MN32,061
1013500031,-73.9631094,40.7590191,Turtle Bay-East Midtown,MN19,061
1012310001,-73.9787952,40.7869865,Upper West Side,MN12,061
2030280027,-73.8984372,40.8501464,Mount Hope,BX41,005
1014370045,-73.9619126,40.7626061,Lenox Hill-Roosevelt Island,MN31,061
1014070026,-73.9613954,40.77039,Upper East Side-Carnegie Hill,MN40,061
3025120001,-73.9575485,40.7338424,Greenpoint,BK76,047
3032560020,-73.9232129,40.6987328,Bushwick South,BK78,047
3013610056,-73.9281953,40.6733908,Crown Heights North,BK61,047
2022810067,-73.9228308,40.8076331,Mott Haven-Port Morris,BX39,005
2028100026,-73.9032268,40.8499391,Mount Hope,BX41,005
4012780070,-73.8880207,40.750912,Jackson Heights,QN28,081
2029330013,-73.9008816,40.8325137,Morrisania-Melrose,BX35,005
1015130020,-73.9561373,40.7782573,Upper East Side-Carnegie Hill,MN40,061
1012110026,-73.9755213,40.783102,Upper West Side,MN12,061
4012670006,-73.8861974,40.7533613,Jackson Heights,QN28,081
3018030072,-73.9492885,40.6873812,Bedford,BK75,047
1006340047,-74.0080611,40.7357136,West Village,MN23,061
1003890054,-73.9806876,40.7243243,Lower East Side,MN28,061
1010350007,-73.9908928,40.7596395,Clinton,MN15,061
1005710012,-73.9928518,40.7352937,West Village,MN23,061
3054340083,-73.9831929,40.6326465,Borough Park,BK88,047
1017510052,-73.9395926,40.8067401,Central Harlem North-Polo Grounds,MN03,061
1014480011,-73.9567426,40.7692575,Lenox Hill-Roosevelt Island,MN31,061
1015220050,-73.9517966,40.7842034,Upper East Side-Carnegie Hill,MN40,061
1020110016,-73.9389164,40.8193079,Central Harlem North-Polo Grounds,MN03,061
1013890001,-73.9655671,40.7738086,Upper East Side-Carnegie Hill,MN40,061
1015300036,-73.9534624,40.7774575,Yorkville,MN32,061
1007460012,-74.0007507,40.7456224,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
4030660052,-73.8759487,40.7136451,Middle Village,QN21,081
1014930037,-73.959604,40.7775614,Upper East Side-Carnegie Hill,MN40,061
1020090008,-73.9403805,40.8182876,Central Harlem North-Polo Grounds,MN03,061
2029400026,-73.8884201,40.8378436,Crotona Park East,BX75,005
1019950077,-73.9600754,40.8163309,Morningside Heights,MN09,061
2027630215,-73.8867432,40.8166033,Hunts Point,BX27,005
1015450020,-73.9517926,40.7747643,Yorkville,MN32,061
3012330009,-73.9525863,40.6741198,Crown Heights North,BK61,047
2031510026,-73.8980915,40.8587178,Fordham South,BX40,005
2031560003,-73.9029266,40.8525491,Mount Hope,BX41,005
1009240058,-73.9821892,40.7349824,Gramercy,MN21,061
1008830047,-73.9814512,40.7417728,Gramercy,MN21,061
1022430220,-73.9165783,40.8707077,Marble Hill-Inwood,MN01,061
1005690001,-73.9945803,40.7340285,West Village,MN23,061
1020110052,-73.9389919,40.8196592,Central Harlem North-Polo Grounds,MN03,061
4161880017,-73.8361595,40.5793697,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
1012060029,-73.9667869,40.7894045,Upper West Side,MN12,061
1011440040,-73.9791916,40.7782199,Lincoln Square,MN14,061
4162160015,-73.8414543,40.5796873,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
3044690017,-73.8616283,40.6701186,East New York,BK82,047
2033960001,-73.8639801,40.8974404,Woodlawn-Wakefield,BX62,005
4005430025,-73.9253674,40.77144,Old Astoria,QN71,081
1008060076,-73.991663,40.7487045,Midtown-Midtown South,MN17,061
1014950049,-73.9595813,40.7792247,Upper East Side-Carnegie Hill,MN40,061
3074490025,-73.9359537,40.5904232,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,047
1016430001,-73.9433345,40.7986725,East Harlem North,MN34,061
1004070006,-73.9802855,40.7300223,East Village,MN22,061
3072730050,-73.9737932,40.5774249,West Brighton,BK23,047
1006380019,-74.0088297,40.7358261,West Village,MN23,061
1015100060,-73.9581024,40.7769241,Upper East Side-Carnegie Hill,MN40,061
1013980060,-73.9663622,40.7651766,Upper East Side-Carnegie Hill,MN40,061
3046580001,-73.9286221,40.6552426,Rugby-Remsen Village,BK96,047
1018830048,-73.964482,40.8046645,Morningside Heights,MN09,061
3054530018,-73.9869328,40.6316122,Borough Park,BK88,047
3031360005,-73.937033,40.6982307,Bushwick South,BK78,047
1009050047,-73.9812714,40.7394727,Murray Hill-Kips Bay,MN20,061
1004180048,-73.9922801,40.7181115,Chinatown,MN27,061
1018850047,-73.9634447,40.8058691,Morningside Heights,MN09,061
1008580014,-73.9858425,40.7442739,Midtown-Midtown South,MN17,061
3053580091,-73.9734467,40.6430364,Kensington-Ocean Parkway,BK41,047
4161730028,-73.8213166,40.5835252,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,081
1016220053,-73.9442975,40.8002677,East Harlem North,MN34,061
1021790170,-73.939048,40.8531392,Washington Heights North,MN35,061
2031180056,-73.8844176,40.8451158,East Tremont,BX17,005
1012470057,-73.980257,40.7895833,Upper West Side,MN12,061
1009090031,-73.9786401,40.7414759,Murray Hill-Kips Bay,MN20,061
1019660044,-73.9554642,40.812934,Morningside Heights,MN09,061
2032500121,-73.8992223,40.873488,Van Cortlandt Village,BX28,005
1001790056,-74.0084199,40.7190666,SoHo-TriBeCa-Civic Center-Little Italy,MN24,061
1020530086,-73.9425019,40.825897,Hamilton Heights,MN04,061
2028910057,-73.9042362,40.8467643,Mount Hope,BX41,005
1012530004,-73.975842,40.7950609,Upper West Side,MN12,061
2045930036,-73.869643,40.8724428,Williamsbridge-Olinville,BX44,005
1002630008,-73.9789847,40.7129497,Lower East Side,MN28,061
1019900005,-73.9647723,40.8090534,Morningside Heights,MN09,061
1019370048,-73.9466127,40.8137728,Central Harlem North-Polo Grounds,MN03,061
1021760005,-73.9390525,40.8481768,Washington Heights South,MN36,061
1014720006,-73.9529362,40.7709715,Lenox Hill-Roosevelt Island,MN31,061
1018960065,-73.9646754,40.8077085,Morningside Heights,MN09,061
1014710012,-73.9528718,40.7701151,Lenox Hill-Roosevelt Island,MN31,061
4087430102,-73.7019825,40.74387,Glen Oaks-Floral Park-New Hyde Park,QN44,081
1010600011,-73.9906719,40.7644592,Clinton,MN15,061
1012510052,-73.9760127,40.7924672,Upper West Side,MN12,061
4021000029,-73.8568434,40.7311647,Rego Park,QN18,081
3056920001,-73.9941782,40.6292056,Borough Park,BK88,047
1015010040,-73.9559358,40.7827696,Upper East Side-Carnegie Hill,MN40,061
1015580011,-73.9464385,40.7833337,Yorkville,MN32,061
5011320001,-74.1426174,40.6276104,Port Richmond,SI28,085
1003890017,-73.9804458,40.7245136,Lower East Side,MN28,061
1011990121,-73.9707359,40.7852336,Upper West Side,MN12,061
2029580031,-73.8888784,40.8403636,East Tremont,BX17,005
2028790184,-73.9159954,40.8541485,University Heights-Morris Heights,BX36,005
1016820002,-73.9401321,40.7932199,East Harlem North,MN34,061
4050050045,-73.8177189,40.7659787,Murray Hill,QN51,081
2029740030,-73.8935517,40.8288979,Morrisania-Melrose,BX35,005
2032830055,-73.8891409,40.8650388,Bedford Park-Fordham North,BX05,005
2027210043,-73.8965479,40.8168705,Hunts Point,BX27,005
3083410118,-73.917648,40.6288661,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK45,047
2028920018,-73.9032527,40.8470188,Mount Hope,BX41,005
3025620019,-73.9579771,40.7294701,Greenpoint,BK76,047
2055040050,-73.8096051,40.8146847,Schuylerville-Throgs Neck-Edgewater Park,BX52,005
1009140057,-73.977798,40.7452992,Murray Hill-Kips Bay,MN20,061
3065030083,-73.9725336,40.629208,Flatbush,BK42,047
2031000018,-73.884156,40.8501027,Belmont,BX06,005
1019020045,-73.950009,40.8036161,Central Harlem South,MN11,061
3013200003,-73.9534056,40.6624933,Prospect Lefferts Gardens-Wingate,BK60,047
1013630027,-73.9635091,40.7541473,Turtle Bay-East Midtown,MN19,061
2032870043,-73.8907377,40.8657704,Bedford Park-Fordham North,BX05,005
3000680107,-73.984128,40.7001901,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
1006200067,-74.0032836,40.7345693,West Village,MN23,061
3019480040,-73.960372,40.6883023,Clinton Hill,BK69,047
1009110028,-73.978019,40.7426313,Murray Hill-Kips Bay,MN20,061
1014450027,-73.9569715,40.7669493,Lenox Hill-Roosevelt Island,MN31,061
2028510014,-73.9105728,40.8490366,Mount Hope,BX41,005
3053600082,-73.9712811,40.6431704,Kensington-Ocean Parkway,BK41,047
1004410018,-73.9816275,40.7306319,East Village,MN22,061
1010660007,-73.9881984,40.7683346,Clinton,MN15,061
2024010010,-73.9171979,40.8202961,Melrose South-Mott Haven North,BX34,005
3021310035,-73.9651637,40.7098832,North Side-South Side,BK73,047
3018390011,-73.9459424,40.6827684,Bedford,BK75,047
3064470046,-73.9984156,40.597948,Bath Beach,BK27,047
1020760023,-73.9488294,40.825115,Hamilton Heights,MN04,061
1012440020,-73.9813561,40.7850684,Upper West Side,MN12,061
1011450049,-73.979491,40.7791751,Lincoln Square,MN14,061
1016020033,-73.9527552,40.7869431,East Harlem South,MN33,061
3031060001,-73.9422074,40.7032289,East Williamsburg,BK90,047
3011730082,-73.9656761,40.6744786,Prospect Heights,BK64,047
1002820031,-73.9936081,40.7134016,Chinatown,MN27,061
3002410001,-73.9959647,40.6954839,Brooklyn Heights-Cobble Hill,BK09,047
2031340009,-73.8790544,40.8449072,East Tremont,BX17,005
1014990069,-73.9592615,40.7825759,Upper East Side-Carnegie Hill,MN40,061
3050620035,-73.9612357,40.6540807,Flatbush,BK42,047
1003500066,-73.983517,40.7207867,Lower East Side,MN28,061
5040310001,-74.1061046,40.5680521,New Dorp-Midland Beach,SI45,085
1014980001,-73.959894,40.7816292,Upper East Side-Carnegie Hill,MN40,061
1018320006,-73.9666263,40.792775,Upper West Side,MN12,061
1007400044,-74.0022735,40.7418676,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1019180002,-73.9441848,40.8140269,Central Harlem North-Polo Grounds,MN03,061
1003950007,-73.9784242,40.7284739,Lower East Side,MN28,061
3010980001,-73.9829073,40.664582,Park Slope-Gowanus,BK37,047
1013870014,-73.9656077,40.7721727,Upper East Side-Carnegie Hill,MN40,061
3036600007,-73.8970123,40.6778109,East New York,BK82,047
2031710001,-73.9024431,40.8568469,Fordham South,BX40,005
1019150012,-73.9448297,40.8118809,Central Harlem North-Polo Grounds,MN03,061
3031880053,-73.9232413,40.7053477,Bushwick North,BK77,047
1021430055,-73.9369805,40.8453541,Washington Heights South,MN36,061
1019250047,-73.952178,40.8061806,Central Harlem South,MN11,061
1007980066,-73.9945976,40.7433469,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
5035940001,-74.1131479,40.5804327,New Dorp-Midland Beach,SI45,085
4098420076,-73.7933029,40.711734,Briarwood-Jamaica Hills,QN35,081
1019700034,-73.9537098,40.8163312,Manhattanville,MN06,061
1008440019,-73.9909681,40.7368581,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
3014390007,-73.9190431,40.6756656,Ocean Hill,BK79,047
1019180015,-73.9432025,40.8136477,Central Harlem North-Polo Grounds,MN03,061
3013990029,-73.9237062,40.6679121,Crown Heights North,BK61,047
1012010029,-73.9690346,40.7862487,Upper West Side,MN12,061
3051540035,-73.9669883,40.6381188,Flatbush,BK42,047
1021290055,-73.9356855,40.8427679,Washington Heights South,MN36,061
1005730075,-73.9983474,40.7341054,West Village,MN23,061
1006370036,-74.0090965,40.7342121,West Village,MN23,061
4051410036,-73.8253939,40.7521818,Flushing,QN22,081
3013800014,-73.9274913,40.6710299,Crown Heights North,BK61,047
1004680013,-73.9872523,40.7321697,East Village,MN22,061
4033340250,-73.8341786,40.7131396,Forest Hills,QN17,081
3057400029,-73.9991174,40.6261288,Dyker Heights,BK30,047
1008860084,-73.9823562,40.7447784,Murray Hill-Kips Bay,MN20,061
1018840040,-73.9632934,40.8049798,Morningside Heights,MN09,061
2026910097,-73.8979911,40.8251828,Longwood,BX33,005
1020720037,-73.9501175,40.8227222,Hamilton Heights,MN04,061
1019880101,-73.9525985,40.819361,Manhattanville,MN06,061
1020340021,-73.9386228,40.8242015,Central Harlem North-Polo Grounds,MN03,061
1019630048,-73.9575471,40.8097481,Morningside Heights,MN09,061
4014720034,-73.8815178,40.7483886,Jackson Heights,QN28,081
2045730005,-73.8621382,40.8698815,Bronxdale,BX07,005
4051930009,-73.8204335,40.7539939,Flushing,QN22,081
1007530008,-73.9978706,40.7501869,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1019180019,-73.9429064,40.813524,Central Harlem North-Polo Grounds,MN03,061
3076170030,-73.9416795,40.6264077,Flatlands,BK58,047
1020610032,-73.9444176,40.8251349,Hamilton Heights,MN04,061
1007980054,-73.9937243,40.7429818,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1011620020,-73.9835714,40.7779571,Lincoln Square,MN14,061
3001970040,-73.9821957,40.6836224,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,047
1013870033,-73.9641242,40.771541,Upper East Side-Carnegie Hill,MN40,061
1007430080,-74.0024648,40.7443379,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,061
1011660058,-73.9825596,40.7813,Upper West Side,MN12,061
1019220014,-73.9539639,40.8041393,Central Harlem South,MN11,061
1015030051,-73.9558913,40.7844548,Upper East Side-Carnegie Hill,MN40,061
1010580004,-73.9922207,40.7635948,Clinton,MN15,061
1012300061,-73.9790229,40.786583,Upper West Side,MN12,061
3020960014,-73.9781233,40.6889356,Fort Greene,BK68,047
1021790440,-73.9375409,40.8567093,Washington Heights North,MN35,061
1013810069,-73.9691365,40.7689706,Upper East Side-Carnegie Hill,MN40,061
3007980031,-74.01387,40.6460607,Sunset Park West,BK32,047
3053050051,-73.9814959,40.6460243,Kensington-Ocean Parkway,BK41,047
1009160051,-73.9762639,40.7463748,Murray Hill-Kips Bay,MN20,061
1014940059,-73.9609752,40.7789617,Upper East Side-Carnegie Hill,MN40,061
